benchmark,period,edge,operator_flow,node_balance_flow,exact_difference
synthetic_scale_500u_1022e_4p,k1,e332,58.76951331496786,58.76951331496786,0
synthetic_scale_500u_1022e_4p,k1,e333,52.85174982144679,52.85174982144679,0
synthetic_scale_500u_1022e_4p,k1,e334,92.84766860524437,92.84766860524437,0
synthetic_scale_500u_1022e_4p,k1,e335,47.954290378532804,47.954290378532804,0
synthetic_scale_500u_1022e_4p,k1,e336,86.72584430160188,86.72584430160188,0
synthetic_scale_500u_1022e_4p,k1,e337,31.221303948576676,31.221303948576676,0
synthetic_scale_500u_1022e_4p,k1,e338,80.6040199979594,80.6040199979594,0
synthetic_scale_500u_1022e_4p,k1,e339,66.93194571982451,66.93194571982451,0
synthetic_scale_500u_1022e_4p,k1,e340,74.4821956943169,74.4821956943169,0
synthetic_scale_500u_1022e_4p,k1,e341,62.03448627691052,62.03448627691052,0
synthetic_scale_500u_1022e_4p,k1,e342,56.11672278338945,56.11672278338945,0
synthetic_scale_500u_1022e_4p,k1,e343,57.13702683399653,57.13702683399653,0
synthetic_scale_500u_1022e_4p,k1,e344,51.219263340475464,51.219263340475464,0
synthetic_scale_500u_1022e_4p,k1,e345,90.8070605040302,90.8070605040302,0
synthetic_scale_500u_1022e_4p,k1,e346,46.32180389756147,46.32180389756147,0
synthetic_scale_500u_1022e_4p,k1,e347,84.68523620038772,84.68523620038772,0
synthetic_scale_500u_1022e_4p,k1,e348,29.99693908784818,29.99693908784818,0
synthetic_scale_500u_1022e_4p,k1,e349,78.56341189674524,78.56341189674524,0
synthetic_scale_500u_1022e_4p,k1,e350,65.29945923885317,65.29945923885317,0
synthetic_scale_500u_1022e_4p,k1,e351,72.44158759310274,72.44158759310274,0
synthetic_scale_500u_1022e_4p,k1,e352,60.40199979593919,60.40199979593919,0
synthetic_scale_500u_1022e_4p,k1,e353,54.48423630241812,54.48423630241812,0
synthetic_scale_500u_1022e_4p,k1,e354,94.88827670645853,94.88827670645853,0
synthetic_scale_500u_1022e_4p,k1,e355,49.586776859504134,49.586776859504134,0
synthetic_scale_500u_1022e_4p,k1,e356,88.76645240281604,88.76645240281604,0
synthetic_scale_500u_1022e_4p,k1,e357,32.445668809305175,32.445668809305175,0
synthetic_scale_500u_1022e_4p,k1,e358,82.64462809917356,82.64462809917356,0
synthetic_scale_500u_1022e_4p,k1,e359,28.77257422711968,28.77257422711968,0
synthetic_scale_500u_1022e_4p,k1,e360,76.52280379553106,76.52280379553106,0
synthetic_scale_500u_1022e_4p,k1,e361,63.66697275788185,63.66697275788185,0
synthetic_scale_500u_1022e_4p,k1,e362,70.40097949188858,70.40097949188858,0
synthetic_scale_500u_1022e_4p,k1,e363,58.76951331496786,58.76951331496786,0
synthetic_scale_500u_1022e_4p,k1,e364,52.85174982144679,52.85174982144679,0
synthetic_scale_500u_1022e_4p,k1,e365,92.84766860524437,92.84766860524437,0
synthetic_scale_500u_1022e_4p,k1,e366,47.954290378532804,47.954290378532804,0
synthetic_scale_500u_1022e_4p,k1,e367,86.72584430160188,86.72584430160188,0
synthetic_scale_500u_1022e_4p,k1,e368,31.221303948576676,31.221303948576676,0
synthetic_scale_500u_1022e_4p,k1,e369,80.6040199979594,80.6040199979594,0
synthetic_scale_500u_1022e_4p,k1,e370,66.93194571982451,66.93194571982451,0
synthetic_scale_500u_1022e_4p,k1,e371,74.4821956943169,74.4821956943169,0
synthetic_scale_500u_1022e_4p,k1,e372,62.03448627691052,62.03448627691052,0
synthetic_scale_500u_1022e_4p,k1,e373,62.64666870723396,62.64666870723396,0
synthetic_scale_500u_1022e_4p,k1,e374,57.13702683399653,57.13702683399653,0
synthetic_scale_500u_1022e_4p,k1,e375,51.219263340475464,51.219263340475464,0
synthetic_scale_500u_1022e_4p,k1,e376,90.8070605040302,90.8070605040302,0
synthetic_scale_500u_1022e_4p,k1,e377,46.32180389756147,46.32180389756147,0
synthetic_scale_500u_1022e_4p,k1,e378,84.68523620038772,84.68523620038772,0
synthetic_scale_500u_1022e_4p,k1,e379,29.99693908784818,29.99693908784818,0
synthetic_scale_500u_1022e_4p,k1,e380,78.56341189674524,78.56341189674524,0
synthetic_scale_500u_1022e_4p,k1,e381,65.29945923885317,65.29945923885317,0
synthetic_scale_500u_1022e_4p,k1,e382,72.44158759310274,72.44158759310274,0
synthetic_scale_500u_1022e_4p,k1,e383,60.40199979593919,60.40199979593919,0
synthetic_scale_500u_1022e_4p,k1,e384,54.48423630241812,54.48423630241812,0
synthetic_scale_500u_1022e_4p,k1,e385,94.88827670645853,94.88827670645853,0
synthetic_scale_500u_1022e_4p,k1,e386,49.586776859504134,49.586776859504134,0
synthetic_scale_500u_1022e_4p,k1,e387,88.76645240281604,88.76645240281604,0
synthetic_scale_500u_1022e_4p,k1,e388,32.445668809305175,32.445668809305175,0
synthetic_scale_500u_1022e_4p,k1,e389,82.64462809917356,82.64462809917356,0
synthetic_scale_500u_1022e_4p,k1,e390,28.77257422711968,28.77257422711968,0
synthetic_scale_500u_1022e_4p,k1,e391,76.52280379553106,76.52280379553106,0
synthetic_scale_500u_1022e_4p,k1,e392,63.66697275788185,63.66697275788185,0
synthetic_scale_500u_1022e_4p,k1,e393,70.40097949188858,70.40097949188858,0
synthetic_scale_500u_1022e_4p,k1,e394,58.76951331496786,58.76951331496786,0
synthetic_scale_500u_1022e_4p,k1,e395,52.85174982144679,52.85174982144679,0
synthetic_scale_500u_1022e_4p,k1,e396,92.84766860524437,92.84766860524437,0
synthetic_scale_500u_1022e_4p,k1,e397,47.954290378532804,47.954290378532804,0
synthetic_scale_500u_1022e_4p,k1,e398,86.72584430160188,86.72584430160188,0
synthetic_scale_500u_1022e_4p,k1,e399,31.221303948576676,31.221303948576676,0
synthetic_scale_500u_1022e_4p,k1,e400,80.6040199979594,80.6040199979594,0
synthetic_scale_500u_1022e_4p,k1,e401,66.93194571982451,66.93194571982451,0
synthetic_scale_500u_1022e_4p,k1,e402,74.4821956943169,74.4821956943169,0
synthetic_scale_500u_1022e_4p,k1,e403,62.03448627691052,62.03448627691052,0
synthetic_scale_500u_1022e_4p,k1,e404,56.11672278338945,56.11672278338945,0
synthetic_scale_500u_1022e_4p,k1,e405,57.13702683399653,57.13702683399653,0
synthetic_scale_500u_1022e_4p,k1,e406,51.219263340475464,51.219263340475464,0
synthetic_scale_500u_1022e_4p,k1,e407,90.8070605040302,90.8070605040302,0
synthetic_scale_500u_1022e_4p,k1,e408,46.32180389756147,46.32180389756147,0
synthetic_scale_500u_1022e_4p,k1,e409,84.68523620038772,84.68523620038772,0
synthetic_scale_500u_1022e_4p,k1,e410,29.99693908784818,29.99693908784818,0
synthetic_scale_500u_1022e_4p,k1,e411,78.56341189674524,78.56341189674524,0
synthetic_scale_500u_1022e_4p,k1,e412,65.29945923885317,65.29945923885317,0
synthetic_scale_500u_1022e_4p,k1,e413,72.44158759310274,72.44158759310274,0
synthetic_scale_500u_1022e_4p,k1,e414,60.40199979593919,60.40199979593919,0
synthetic_scale_500u_1022e_4p,k1,e415,54.48423630241812,54.48423630241812,0
synthetic_scale_500u_1022e_4p,k1,e416,94.88827670645853,94.88827670645853,0
synthetic_scale_500u_1022e_4p,k1,e417,49.586776859504134,49.586776859504134,0
synthetic_scale_500u_1022e_4p,k1,e418,88.76645240281604,88.76645240281604,0
synthetic_scale_500u_1022e_4p,k1,e419,32.445668809305175,32.445668809305175,0
synthetic_scale_500u_1022e_4p,k1,e420,82.64462809917356,82.64462809917356,0
synthetic_scale_500u_1022e_4p,k1,e421,28.77257422711968,28.77257422711968,0
synthetic_scale_500u_1022e_4p,k1,e422,76.52280379553106,76.52280379553106,0
synthetic_scale_500u_1022e_4p,k1,e423,63.66697275788185,63.66697275788185,0
synthetic_scale_500u_1022e_4p,k1,e424,70.40097949188858,70.40097949188858,0
synthetic_scale_500u_1022e_4p,k1,e425,58.76951331496786,58.76951331496786,0
synthetic_scale_500u_1022e_4p,k1,e426,52.85174982144679,52.85174982144679,0
synthetic_scale_500u_1022e_4p,k1,e427,92.84766860524437,92.84766860524437,0
synthetic_scale_500u_1022e_4p,k1,e428,47.954290378532804,47.954290378532804,0
synthetic_scale_500u_1022e_4p,k1,e429,86.72584430160188,86.72584430160188,0
synthetic_scale_500u_1022e_4p,k1,e430,31.221303948576676,31.221303948576676,0
synthetic_scale_500u_1022e_4p,k1,e431,80.6040199979594,80.6040199979594,0
synthetic_scale_500u_1022e_4p,k1,e432,66.93194571982451,66.93194571982451,0
synthetic_scale_500u_1022e_4p,k1,e433,74.4821956943169,74.4821956943169,0
synthetic_scale_500u_1022e_4p,k1,e434,62.03448627691052,62.03448627691052,0
synthetic_scale_500u_1022e_4p,k1,e435,56.11672278338945,56.11672278338945,0
synthetic_scale_500u_1022e_4p,k1,e436,57.13702683399653,57.13702683399653,0
synthetic_scale_500u_1022e_4p,k1,e437,51.219263340475464,51.219263340475464,0
synthetic_scale_500u_1022e_4p,k1,e438,90.8070605040302,90.8070605040302,0
synthetic_scale_500u_1022e_4p,k1,e439,46.32180389756147,46.32180389756147,0
synthetic_scale_500u_1022e_4p,k1,e440,84.68523620038772,84.68523620038772,0
synthetic_scale_500u_1022e_4p,k1,e441,29.99693908784818,29.99693908784818,0
synthetic_scale_500u_1022e_4p,k1,e442,78.56341189674524,78.56341189674524,0
synthetic_scale_500u_1022e_4p,k1,e443,65.29945923885317,65.29945923885317,0
synthetic_scale_500u_1022e_4p,k1,e444,72.44158759310274,72.44158759310274,0
synthetic_scale_500u_1022e_4p,k1,e445,60.40199979593919,60.40199979593919,0
synthetic_scale_500u_1022e_4p,k1,e446,54.48423630241812,54.48423630241812,0
synthetic_scale_500u_1022e_4p,k1,e447,94.88827670645853,94.88827670645853,0
synthetic_scale_500u_1022e_4p,k1,e448,49.586776859504134,49.586776859504134,0
synthetic_scale_500u_1022e_4p,k1,e449,88.76645240281604,88.76645240281604,0
synthetic_scale_500u_1022e_4p,k1,e450,32.445668809305175,32.445668809305175,0
synthetic_scale_500u_1022e_4p,k1,e451,82.64462809917356,82.64462809917356,0
synthetic_scale_500u_1022e_4p,k1,e452,28.77257422711968,28.77257422711968,0
synthetic_scale_500u_1022e_4p,k1,e453,76.52280379553106,76.52280379553106,0
synthetic_scale_500u_1022e_4p,k1,e454,63.66697275788185,63.66697275788185,0
synthetic_scale_500u_1022e_4p,k1,e455,70.40097949188858,70.40097949188858,0
synthetic_scale_500u_1022e_4p,k1,e456,58.76951331496786,58.76951331496786,0
synthetic_scale_500u_1022e_4p,k1,e457,52.85174982144679,52.85174982144679,0
synthetic_scale_500u_1022e_4p,k1,e458,92.84766860524437,92.84766860524437,0
synthetic_scale_500u_1022e_4p,k1,e459,47.954290378532804,47.954290378532804,0
synthetic_scale_500u_1022e_4p,k1,e460,86.72584430160188,86.72584430160188,0
synthetic_scale_500u_1022e_4p,k1,e461,31.221303948576676,31.221303948576676,0
synthetic_scale_500u_1022e_4p,k1,e462,80.6040199979594,80.6040199979594,0
synthetic_scale_500u_1022e_4p,k1,e463,66.93194571982451,66.93194571982451,0
synthetic_scale_500u_1022e_4p,k1,e464,74.4821956943169,74.4821956943169,0
synthetic_scale_500u_1022e_4p,k1,e465,62.03448627691052,62.03448627691052,0
synthetic_scale_500u_1022e_4p,k1,e466,56.11672278338945,56.11672278338945,0
synthetic_scale_500u_1022e_4p,k1,e467,57.13702683399653,57.13702683399653,0
synthetic_scale_500u_1022e_4p,k1,e468,51.219263340475464,51.219263340475464,0
synthetic_scale_500u_1022e_4p,k1,e469,90.8070605040302,90.8070605040302,0
synthetic_scale_500u_1022e_4p,k1,e470,46.32180389756147,46.32180389756147,0
synthetic_scale_500u_1022e_4p,k1,e471,84.68523620038772,84.68523620038772,0
synthetic_scale_500u_1022e_4p,k1,e472,29.99693908784818,29.99693908784818,0
synthetic_scale_500u_1022e_4p,k1,e473,78.56341189674524,78.56341189674524,0
synthetic_scale_500u_1022e_4p,k1,e474,65.29945923885317,65.29945923885317,0
synthetic_scale_500u_1022e_4p,k1,e475,72.44158759310274,72.44158759310274,0
synthetic_scale_500u_1022e_4p,k1,e476,60.40199979593919,60.40199979593919,0
synthetic_scale_500u_1022e_4p,k1,e477,54.48423630241812,54.48423630241812,0
synthetic_scale_500u_1022e_4p,k1,e478,94.88827670645853,94.88827670645853,0
synthetic_scale_500u_1022e_4p,k1,e479,49.586776859504134,49.586776859504134,0
synthetic_scale_500u_1022e_4p,k1,e480,88.76645240281604,88.76645240281604,0
synthetic_scale_500u_1022e_4p,k1,e481,32.445668809305175,32.445668809305175,0
synthetic_scale_500u_1022e_4p,k1,e482,82.64462809917356,82.64462809917356,0
synthetic_scale_500u_1022e_4p,k1,e483,28.77257422711968,28.77257422711968,0
synthetic_scale_500u_1022e_4p,k1,e484,76.52280379553106,76.52280379553106,0
synthetic_scale_500u_1022e_4p,k1,e485,63.66697275788185,63.66697275788185,0
synthetic_scale_500u_1022e_4p,k1,e486,70.40097949188858,70.40097949188858,0
synthetic_scale_500u_1022e_4p,k1,e487,58.76951331496786,58.76951331496786,0
synthetic_scale_500u_1022e_4p,k1,e488,52.85174982144679,52.85174982144679,0
synthetic_scale_500u_1022e_4p,k1,e489,92.84766860524437,92.84766860524437,0
synthetic_scale_500u_1022e_4p,k1,e490,47.954290378532804,47.954290378532804,0
synthetic_scale_500u_1022e_4p,k1,e491,86.72584430160188,86.72584430160188,0
synthetic_scale_500u_1022e_4p,k1,e492,31.221303948576676,31.221303948576676,0
synthetic_scale_500u_1022e_4p,k1,e493,80.6040199979594,80.6040199979594,0
synthetic_scale_500u_1022e_4p,k1,e494,66.93194571982451,66.93194571982451,0
synthetic_scale_500u_1022e_4p,k1,e495,74.4821956943169,74.4821956943169,0
synthetic_scale_500u_1022e_4p,k1,e496,62.03448627691052,62.03448627691052,0
synthetic_scale_500u_1022e_4p,k1,e497,68.36037139067442,68.36037139067442,0
synthetic_scale_500u_1022e_4p,k1,e498,57.13702683399653,57.13702683399653,0
synthetic_scale_500u_1022e_4p,k1,e499,51.219263340475464,51.219263340475464,0
synthetic_scale_500u_1022e_4p,k1,e500,90.8070605040302,90.8070605040302,0
synthetic_scale_500u_1022e_4p,k1,e501,46.32180389756147,46.32180389756147,0
synthetic_scale_500u_1022e_4p,k1,e502,84.68523620038772,84.68523620038772,0
synthetic_scale_500u_1022e_4p,k1,e503,29.99693908784818,29.99693908784818,0
synthetic_scale_500u_1022e_4p,k1,e504,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k1,e505,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k1,e506,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k1,e507,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k1,e508,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k1,e509,0.0,0.0,0
synthetic_scale_500u_1022e_4p,k1,e510,38.38383838383838,38.38383838383838,0
synthetic_scale_500u_1022e_4p,k1,e511,45.45454545454545,45.45454545454545,0
synthetic_scale_500u_1022e_4p,k1,e512,12.727272727272727,12.727272727272727,0
synthetic_scale_500u_1022e_4p,k1,e513,16.96969696969697,16.96969696969697,0
synthetic_scale_500u_1022e_4p,k1,e514,35.35353535353536,35.35353535353536,0
synthetic_scale_500u_1022e_4p,k1,e515,42.42424242424242,42.42424242424242,0
synthetic_scale_500u_1022e_4p,k1,e516,49.494949494949495,49.494949494949495,0
synthetic_scale_500u_1022e_4p,k1,e517,15.151515151515152,15.151515151515152,0
synthetic_scale_500u_1022e_4p,k1,e518,32.323232323232325,32.323232323232325,0
synthetic_scale_500u_1022e_4p,k1,e519,39.39393939393939,39.39393939393939,0
synthetic_scale_500u_1022e_4p,k1,e520,46.464646464646464,46.464646464646464,0
synthetic_scale_500u_1022e_4p,k1,e521,13.333333333333334,13.333333333333334,0
synthetic_scale_500u_1022e_4p,k1,e522,17.575757575757574,17.575757575757574,0
synthetic_scale_500u_1022e_4p,k1,e523,36.36363636363637,36.36363636363637,0
synthetic_scale_500u_1022e_4p,k1,e524,43.43434343434343,43.43434343434343,0
synthetic_scale_500u_1022e_4p,k1,e525,50.505050505050505,50.505050505050505,0
synthetic_scale_500u_1022e_4p,k1,e526,15.757575757575758,15.757575757575758,0
synthetic_scale_500u_1022e_4p,k1,e527,33.333333333333336,33.333333333333336,0
synthetic_scale_500u_1022e_4p,k1,e528,40.4040404040404,40.4040404040404,0
synthetic_scale_500u_1022e_4p,k1,e529,47.474747474747474,47.474747474747474,0
synthetic_scale_500u_1022e_4p,k1,e530,13.93939393939394,13.93939393939394,0
synthetic_scale_500u_1022e_4p,k1,e531,30.303030303030305,30.303030303030305,0
synthetic_scale_500u_1022e_4p,k1,e532,37.37373737373738,37.37373737373738,0
synthetic_scale_500u_1022e_4p,k1,e533,44.44444444444444,44.44444444444444,0
synthetic_scale_500u_1022e_4p,k1,e534,12.121212121212121,12.121212121212121,0
synthetic_scale_500u_1022e_4p,k1,e535,16.363636363636363,16.363636363636363,0
synthetic_scale_500u_1022e_4p,k1,e536,34.343434343434346,34.343434343434346,0
synthetic_scale_500u_1022e_4p,k1,e537,41.41414141414141,41.41414141414141,0
synthetic_scale_500u_1022e_4p,k1,e538,48.484848484848484,48.484848484848484,0
synthetic_scale_500u_1022e_4p,k1,e539,14.545454545454545,14.545454545454545,0
synthetic_scale_500u_1022e_4p,k1,e540,31.31313131313131,31.31313131313131,0
synthetic_scale_500u_1022e_4p,k1,e541,38.38383838383838,38.38383838383838,0
synthetic_scale_500u_1022e_4p,k1,e542,45.45454545454545,45.45454545454545,0
synthetic_scale_500u_1022e_4p,k1,e543,12.727272727272727,12.727272727272727,0
synthetic_scale_500u_1022e_4p,k1,e544,16.96969696969697,16.96969696969697,0
synthetic_scale_500u_1022e_4p,k1,e545,35.35353535353536,35.35353535353536,0
synthetic_scale_500u_1022e_4p,k1,e546,42.42424242424242,42.42424242424242,0
synthetic_scale_500u_1022e_4p,k1,e547,49.494949494949495,49.494949494949495,0
synthetic_scale_500u_1022e_4p,k1,e548,15.151515151515152,15.151515151515152,0
synthetic_scale_500u_1022e_4p,k1,e549,32.323232323232325,32.323232323232325,0
synthetic_scale_500u_1022e_4p,k1,e550,39.39393939393939,39.39393939393939,0
synthetic_scale_500u_1022e_4p,k1,e551,46.464646464646464,46.464646464646464,0
synthetic_scale_500u_1022e_4p,k1,e552,13.333333333333334,13.333333333333334,0
synthetic_scale_500u_1022e_4p,k1,e553,17.575757575757574,17.575757575757574,0
synthetic_scale_500u_1022e_4p,k1,e554,36.36363636363637,36.36363636363637,0
synthetic_scale_500u_1022e_4p,k1,e555,43.43434343434343,43.43434343434343,0
synthetic_scale_500u_1022e_4p,k1,e556,50.505050505050505,50.505050505050505,0
synthetic_scale_500u_1022e_4p,k1,e557,15.757575757575758,15.757575757575758,0
synthetic_scale_500u_1022e_4p,k1,e558,33.333333333333336,33.333333333333336,0
synthetic_scale_500u_1022e_4p,k1,e559,40.4040404040404,40.4040404040404,0
synthetic_scale_500u_1022e_4p,k1,e560,47.474747474747474,47.474747474747474,0
synthetic_scale_500u_1022e_4p,k1,e561,13.93939393939394,13.93939393939394,0
synthetic_scale_500u_1022e_4p,k1,e562,18.181818181818183,18.181818181818183,0
synthetic_scale_500u_1022e_4p,k1,e563,37.37373737373738,37.37373737373738,0
synthetic_scale_500u_1022e_4p,k1,e564,44.44444444444444,44.44444444444444,0
synthetic_scale_500u_1022e_4p,k1,e565,12.121212121212121,12.121212121212121,0
synthetic_scale_500u_1022e_4p,k1,e566,16.363636363636363,16.363636363636363,0
synthetic_scale_500u_1022e_4p,k1,e567,34.343434343434346,34.343434343434346,0
synthetic_scale_500u_1022e_4p,k1,e568,41.41414141414141,41.41414141414141,0
synthetic_scale_500u_1022e_4p,k1,e569,48.484848484848484,48.484848484848484,0
synthetic_scale_500u_1022e_4p,k1,e570,14.545454545454545,14.545454545454545,0
synthetic_scale_500u_1022e_4p,k1,e571,31.31313131313131,31.31313131313131,0
synthetic_scale_500u_1022e_4p,k1,e572,38.38383838383838,38.38383838383838,0
synthetic_scale_500u_1022e_4p,k1,e573,45.45454545454545,45.45454545454545,0
synthetic_scale_500u_1022e_4p,k1,e574,12.727272727272727,12.727272727272727,0
synthetic_scale_500u_1022e_4p,k1,e575,16.96969696969697,16.96969696969697,0
synthetic_scale_500u_1022e_4p,k1,e576,35.35353535353536,35.35353535353536,0
synthetic_scale_500u_1022e_4p,k1,e577,42.42424242424242,42.42424242424242,0
synthetic_scale_500u_1022e_4p,k1,e578,49.494949494949495,49.494949494949495,0
synthetic_scale_500u_1022e_4p,k1,e579,15.151515151515152,15.151515151515152,0
synthetic_scale_500u_1022e_4p,k1,e580,32.323232323232325,32.323232323232325,0
synthetic_scale_500u_1022e_4p,k1,e581,39.39393939393939,39.39393939393939,0
synthetic_scale_500u_1022e_4p,k1,e582,46.464646464646464,46.464646464646464,0
synthetic_scale_500u_1022e_4p,k1,e583,13.333333333333334,13.333333333333334,0
synthetic_scale_500u_1022e_4p,k1,e584,17.575757575757574,17.575757575757574,0
synthetic_scale_500u_1022e_4p,k1,e585,36.36363636363637,36.36363636363637,0
synthetic_scale_500u_1022e_4p,k1,e586,43.43434343434343,43.43434343434343,0
synthetic_scale_500u_1022e_4p,k1,e587,50.505050505050505,50.505050505050505,0
synthetic_scale_500u_1022e_4p,k1,e588,15.757575757575758,15.757575757575758,0
synthetic_scale_500u_1022e_4p,k1,e589,33.333333333333336,33.333333333333336,0
synthetic_scale_500u_1022e_4p,k1,e590,40.4040404040404,40.4040404040404,0
synthetic_scale_500u_1022e_4p,k1,e591,47.474747474747474,47.474747474747474,0
